Policy No;campaign_Period;campaign_type;product
000079853001;May-Jun24;2;LGC
000080232141;May-Jun24;2;LGC
000080273346;May-Jun24;2;LGC
000079880091;May-Jun24;2;LGC
000079584646;May-Jun24;2;LGC
000079584660;May-Jun24;2;LGC
000079586020;May-Jun24;2;LGC
000079783513;May-Jun24;2;LGC
000079973082;May-Jun24;2;LGC
000079134440;May-Jun24;2;LGC
000079814254;May-Jun24;2;LGC
000079794730;May-Jun24;2;LGC
000079813307;May-Jun24;2;LGC
000079807640;May-Jun24;2;LGC
000079795860;May-Jun24;2;LGC
000079821026;May-Jun24;2;LGC
000080120779;May-Jun24;2;LGC
000079795877;May-Jun24;2;LGC
000079834487;May-Jun24;2;LGC
000079797237;May-Jun24;2;LGC
000079962400;May-Jun24;2;LGC
000079737076;May-Jun24;2;LGC
000079801750;May-Jun24;2;LGC
000079844003;May-Jun24;2;LGC
000079804225;May-Jun24;2;LGC
000080072456;May-Jun24;2;LGC
000079833014;May-Jun24;2;LGC
000079778830;May-Jun24;2;LGC
000079833242;May-Jun24;2;LGC
000079609848;May-Jun24;2;LGC
000079583720;May-Jun24;2;LGC
000079840940;May-Jun24;2;LGC
000079794716;May-Jun24;2;LGC
000079869855;May-Jun24;2;LGC
000079700655;May-Jun24;2;LGC
000079982633;May-Jun24;2;LGC
000079326585;May-Jun24;2;LGC
000079849524;May-Jun24;2;LGC
000079767203;May-Jun24;2;LGC
000079790076;May-Jun24;2;LGC
000079656503;May-Jun24;2;LGC
000080168353;May-Jun24;2;LGC
000080167978;May-Jun24;2;LGC
000080086260;May-Jun24;2;LGC
000079993335;May-Jun24;2;LGC
000080112195;May-Jun24;2;LGC
000080317101;May-Jun24;2;LGC
000079839502;May-Jun24;2;LGC
000079585620;May-Jun24;2;LGC
000079851725;May-Jun24;2;LGC
000080014716;May-Jun24;2;LGC
000079666564;May-Jun24;2;LGC
000079486432;May-Jun24;2;LGC
000079801210;May-Jun24;2;LGC
000079801267;May-Jun24;2;LGC
000079800835;May-Jun24;2;LGC
000079649847;May-Jun24;2;LGC
000079631098;May-Jun24;2;LGC
000079775900;May-Jun24;2;LGC
000080248865;May-Jun24;2;LGC
000079729273;May-Jun24;2;LGC
000079815292;May-Jun24;2;LGC
000080193556;May-Jun24;2;LGC
000080007131;May-Jun24;2;LGC
000079730990;May-Jun24;2;LGC
000079866637;May-Jun24;2;LGC
000079798776;May-Jun24;2;LGC
000079927551;May-Jun24;2;LGC
000080134289;May-Jun24;2;LGC
000079873470;May-Jun24;2;LGC
000079864867;May-Jun24;2;LGC
000079746855;May-Jun24;2;LGC
000079681055;May-Jun24;2;LGC
000079852066;May-Jun24;2;LGC
000080110590;May-Jun24;2;LGC
000080220868;May-Jun24;2;LGC
000079873592;May-Jun24;2;LGC
000079755436;May-Jun24;2;LGC
000079890796;May-Jun24;2;LGC
000080141421;May-Jun24;2;LGC
000079663189;May-Jun24;2;LGC
000080131424;May-Jun24;2;LGC
000079771820;May-Jun24;2;LGC
000079727530;May-Jun24;2;LGC
000079760099;May-Jun24;2;LGC
000079646864;May-Jun24;2;LGC
000079627056;May-Jun24;2;LGC
000079437187;May-Jun24;2;LGC
000079701497;May-Jun24;2;LGC
000079845346;May-Jun24;2;LGC
000079839860;May-Jun24;2;LGC
000079758910;May-Jun24;2;LGC
000079712604;May-Jun24;2;LGC
000079801547;May-Jun24;2;LGC
000080288430;May-Jun24;2;LGC
000079730846;May-Jun24;2;LGC
000080286105;May-Jun24;2;LGC
000079860983;May-Jun24;2;LGC
000080016820;May-Jun24;2;LGC
000079868296;May-Jun24;2;LGC
000079867219;May-Jun24;2;LGC
000080189210;May-Jun24;2;LGC
000079754574;May-Jun24;2;LGC
000079754697;May-Jun24;2;LGC
000079876725;May-Jun24;2;LGC
000079975528;May-Jun24;2;LGC
000080187489;May-Jun24;2;LGC
000080212049;May-Jun24;2;LGC
000080212017;May-Jun24;2;LGC
000079750190;May-Jun24;2;LGC
000080012830;May-Jun24;2;LGC
000079619292;May-Jun24;2;LGC
000079619109;May-Jun24;2;LGC
000079832646;May-Jun24;2;LGC
000079795968;May-Jun24;2;LGC
000079835265;May-Jun24;2;LGC
000079830557;May-Jun24;2;LGC
000079835199;May-Jun24;2;LGC
000079763990;May-Jun24;2;LGC
000079728495;May-Jun24;2;LGC
000079630511;May-Jun24;2;LGC
000079630452;May-Jun24;2;LGC
000079630386;May-Jun24;2;LGC
000079630550;May-Jun24;2;LGC
000079776037;May-Jun24;2;LGC
000079965005;May-Jun24;2;LGC
000079965012;May-Jun24;2;LGC
000079778295;May-Jun24;2;LGC
000079700851;May-Jun24;2;LGC
000079835174;May-Jun24;2;LGC
000080178942;May-Jun24;2;LGC
000079762377;May-Jun24;2;LGC
000079819782;May-Jun24;2;LGC
000079819802;May-Jun24;2;LGC
000079960557;May-Jun24;2;LGC
000079967042;May-Jun24;2;LGC
000079882979;May-Jun24;2;LGC
000079764441;May-Jun24;2;LGC
000079807163;May-Jun24;2;LGC
000080273991;May-Jun24;2;LGC
000080112510;May-Jun24;2;LGC
000080089828;May-Jun24;2;LGC
000079901552;May-Jun24;2;LGC
000080013321;May-Jun24;2;LGC
000080047580;May-Jun24;2;LGC
000079824121;May-Jun24;2;LGC
000080175157;May-Jun24;2;LGC
000079792295;May-Jun24;2;LGC
000079731600;May-Jun24;2;LGC
000080254859;May-Jun24;2;LGC
000079807573;May-Jun24;2;LGC
000079799039;May-Jun24;2;LGC
000079854968;May-Jun24;2;LGC
000079755983;May-Jun24;2;LGC
000079765777;May-Jun24;2;LGC
000079966681;May-Jun24;2;LGC
000080261176;May-Jun24;2;LGC
000079689443;May-Jun24;2;LGC
000079717558;May-Jun24;2;LGC
000079788390;May-Jun24;2;LGC
000079664124;May-Jun24;2;LGC
000079734587;May-Jun24;2;LGC
000079871660;May-Jun24;2;LGC
000079764707;May-Jun24;2;LGC
000079697320;May-Jun24;2;LGC
000080211558;May-Jun24;2;LGC
000080289159;May-Jun24;2;LGC
000079751044;May-Jun24;2;LGC
000079870531;May-Jun24;2;LGC
000079652546;May-Jun24;2;LGC
000079660690;May-Jun24;2;LGC
000079962275;May-Jun24;2;LGC
000079871555;May-Jun24;2;LGC
000080012823;May-Jun24;2;LGC
000079732466;May-Jun24;2;LGC
000079731540;May-Jun24;2;LGC
000079731519;May-Jun24;2;LGC
000080047383;May-Jun24;2;LGC
000079606924;May-Jun24;2;LGC
000080043355;May-Jun24;2;LGC
000079854057;May-Jun24;2;LGC
000080314669;May-Jun24;2;LGC
000079727086;May-Jun24;2;LGC
000079648816;May-Jun24;2;LGC
000079713780;May-Jun24;2;LGC
000079930835;May-Jun24;2;LGC
000079750241;May-Jun24;2;LGC
000079785914;May-Jun24;2;LGC
000079625573;May-Jun24;2;LGC
000079412116;May-Jun24;2;LGC
000079843993;May-Jun24;2;LGC
000080146343;May-Jun24;2;LGC
000079800047;May-Jun24;2;LGC
000080304661;May-Jun24;2;LGC
000080196995;May-Jun24;2;LGC
000079823375;May-Jun24;2;LGC
000080304009;May-Jun24;2;LGC
000079901150;May-Jun24;2;LGC
000079752050;May-Jun24;2;LGC
000079983490;May-Jun24;2;LGC
000079873487;May-Jun24;2;LGC
000079822860;May-Jun24;2;LGC
000079982700;May-Jun24;2;LGC
000079668191;May-Jun24;2;LGC
000079688808;May-Jun24;2;LGC
000079797290;May-Jun24;2;LGC
000079879845;May-Jun24;2;LGC
000080053559;May-Jun24;2;LGC
000079888381;May-Jun24;2;LGC
000079946721;May-Jun24;2;LGC
000079582375;May-Jun24;2;LGC
000080287612;May-Jun24;2;LGC
000079757304;May-Jun24;2;LGC
000079878149;May-Jun24;2;LGC
000080282558;May-Jun24;2;LGC
000079609308;May-Jun24;2;LGC
000080179693;May-Jun24;2;LGC
000080180082;May-Jun24;2;LGC
000080260152;May-Jun24;2;LGC
000079585120;May-Jun24;2;LGC
000079850407;May-Jun24;2;LGC
000079796746;May-Jun24;2;LGC
000079611282;May-Jun24;2;LGC
000079630641;May-Jun24;2;LGC
000080038535;May-Jun24;2;LGC
000079678044;May-Jun24;2;LGC
000080079982;May-Jun24;2;LGC
000080080136;May-Jun24;2;LGC
000079742169;May-Jun24;2;LGC
000079876322;May-Jun24;2;LGC
000079748671;May-Jun24;2;LGC
000080014156;May-Jun24;2;LGC
000080140560;May-Jun24;2;LGC
000080290557;May-Jun24;2;LGC
000079733269;May-Jun24;2;LGC
000079855017;May-Jun24;2;LGC
000079757000;May-Jun24;2;LGC
000079928133;May-Jun24;2;LGC
000079927460;May-Jun24;2;LGC
000080001620;May-Jun24;2;LGC
000079606182;May-Jun24;2;LGC
000080283903;May-Jun24;2;LGC
000079700648;May-Jun24;2;LGC
000079791453;May-Jun24;2;LGC
000079647414;May-Jun24;2;LGC
000080213890;May-Jun24;2;LGC
000080213927;May-Jun24;2;LGC
000079997773;May-Jun24;2;LGC
000080317960;May-Jun24;2;LGC
000080014559;May-Jun24;2;LGC
000080188768;May-Jun24;2;LGC
000079891171;May-Jun24;2;LGC
000079860696;May-Jun24;2;LGC
000080031941;May-Jun24;2;LGC
000080100521;May-Jun24;2;LGC
000080183188;May-Jun24;2;LGC
000080285093;May-Jun24;2;LGC
000080285359;May-Jun24;2;LGC
000080071783;May-Jun24;2;LGC
000080071776;May-Jun24;2;LGC
000080032334;May-Jun24;2;LGC
000080135140;May-Jun24;2;LGC
000079763943;May-Jun24;2;LGC
000080131397;May-Jun24;2;LGC
000080013886;May-Jun24;2;LGC
000080016382;May-Jun24;2;LGC
000080000432;May-Jun24;2;LGC
000080187432;May-Jun24;2;LGC
000079926741;May-Jun24;2;LGC
000079795194;May-Jun24;2;LGC
000080207359;May-Jun24;2;LGC
000080188898;May-Jun24;2;LGC
000080244161;May-Jun24;2;LGC
000079799522;May-Jun24;2;LGC
000080227528;May-Jun24;2;LGC
000080314963;May-Jun24;2;LGC
000079804271;May-Jun24;2;LGC
000079806125;May-Jun24;2;LGC
000080160088;May-Jun24;2;LGC
000079636835;May-Jun24;2;LGC
000080275891;May-Jun24;2;LGC
000079882930;May-Jun24;2;LGC
000079629523;May-Jun24;2;LGC
000079816760;May-Jun24;2;LGC
000079808428;May-Jun24;2;LGC
000080227977;May-Jun24;2;LGC
000079736742;May-Jun24;2;LGC
000079612456;May-Jun24;2;LGC
000080301892;May-Jun24;2;LGC
000080164175;May-Jun24;2;LGC
000079703898;May-Jun24;2;LGC
000080042258;May-Jun24;2;LGC
000080041676;May-Jun24;2;LGC
000080049791;May-Jun24;2;LGC
000079621020;May-Jun24;2;LGC
000079966701;May-Jun24;2;LGC
000079760504;May-Jun24;2;LGC
000079778511;May-Jun24;2;LGC
000079527559;May-Jun24;2;LGC
000079741464;May-Jun24;2;LGC
000079713888;May-Jun24;2;LGC
000079596330;May-Jun24;2;LGC
000079597196;May-Jun24;2;LGC
000079845528;May-Jun24;2;LGC
000079737604;May-Jun24;2;LGC
000079760575;May-Jun24;2;LGC
000080245829;May-Jun24;2;LGC
000079998348;May-Jun24;2;LGC
000079998330;May-Jun24;2;LGC
000080071570;May-Jun24;2;LGC
000079604229;May-Jun24;2;LGC
000079731943;May-Jun24;2;LGC
000079700500;May-Jun24;2;LGC
000079610070;May-Jun24;2;LGC
000080000828;May-Jun24;2;LGC
000079672929;May-Jun24;2;LGC
000080207803;May-Jun24;2;LGC
000079544062;May-Jun24;2;LGC
000079693831;May-Jun24;2;LGC
000080014625;May-Jun24;2;LGC
000080315832;May-Jun24;2;LGC
000080015435;May-Jun24;2;LGC
000080001340;May-Jun24;2;LGC
000079844634;May-Jun24;2;LGC
000079771161;May-Jun24;2;LGC
000079386304;May-Jun24;2;LGC
000079794404;May-Jun24;2;LGC
000079585971;May-Jun24;2;LGC
000080165970;May-Jun24;2;LGC
000079797654;May-Jun24;2;LGC
000079652774;May-Jun24;2;LGC
000079649223;May-Jun24;2;LGC
000079808123;May-Jun24;2;LGC
000079771557;May-Jun24;2;LGC
000079690007;May-Jun24;2;LGC
000079728431;May-Jun24;2;LGC
000079702523;May-Jun24;2;LGC
000079729052;May-Jun24;2;LGC
000079705280;May-Jun24;2;LGC
000079685349;May-Jun24;2;LGC
000080017139;May-Jun24;2;LGC
000079848434;May-Jun24;2;LGC
000079870941;May-Jun24;2;LGC
000079604496;May-Jun24;2;LGC
000079421458;May-Jun24;2;LGC
000079730429;May-Jun24;2;LGC
000079925190;May-Jun24;2;LGC
000080034781;May-Jun24;2;LGC
000079777831;May-Jun24;2;LGC
000079756170;May-Jun24;2;LGC
000080303311;May-Jun24;2;LGC
000080129490;May-Jun24;2;LGC
000080303260;May-Jun24;2;LGC
000080129528;May-Jun24;2;LGC
000080129550;May-Jun24;2;LGC
000080129420;May-Jun24;2;LGC
000080131561;May-Jun24;2;LGC
000079914792;May-Jun24;2;LGC
000079824328;May-Jun24;2;LGC
000080015000;May-Jun24;2;LGC
000079688157;May-Jun24;2;LGC
000080188932;May-Jun24;2;LGC
000079697631;May-Jun24;2;LGC
000079583777;May-Jun24;2;LGC
000079794124;May-Jun24;2;LGC
000080053821;May-Jun24;2;LGC
000079847860;May-Jun24;2;LGC
000079817465;May-Jun24;2;LGC
000079798972;May-Jun24;2;LGC
000080288560;May-Jun24;2;LGC
000079606690;May-Jun24;2;LGC
000079606840;May-Jun24;2;LGC
000079605267;May-Jun24;2;LGC
000079960311;May-Jun24;2;LGC
000079661719;May-Jun24;2;LGC
000079850954;May-Jun24;2;LGC
000079647127;May-Jun24;2;LGC
000080183313;May-Jun24;2;LGC
000079997300;May-Jun24;2;LGC
000079786216;May-Jun24;2;LGC
000080281261;May-Jun24;2;LGC
000079998610;May-Jun24;2;LGC
000079760224;May-Jun24;2;LGC
000079797023;May-Jun24;2;LGC
000080033736;May-Jun24;2;LGC
000079797030;May-Jun24;2;LGC
000080033691;May-Jun24;2;LGC
000079801971;May-Jun24;2;LGC
000079851816;May-Jun24;2;LGC
000079848805;May-Jun24;2;LGC
000079834750;May-Jun24;2;LGC
000080049563;May-Jun24;2;LGC
000080276500;May-Jun24;2;LGC
000079923972;May-Jun24;2;LGC
000079728281;May-Jun24;2;LGC
000079728151;May-Jun24;2;LGC
000079835076;May-Jun24;2;LGC
000080276311;May-Jun24;2;LGC
000080057471;May-Jun24;2;LGC
000079604881;May-Jun24;2;LGC
000080207204;May-Jun24;2;LGC
000079993608;May-Jun24;2;LGC
000079724089;May-Jun24;2;LGC
000080031070;May-Jun24;2;LGC
000080036127;May-Jun24;2;LGC
000080072365;May-Jun24;2;LGC
000079818243;May-Jun24;2;LGC
000079851231;May-Jun24;2;LGC
000079742508;May-Jun24;2;LGC
000079773562;May-Jun24;2;LGC
000079625534;May-Jun24;2;LGC
000080224037;May-Jun24;2;LGC
000080286281;May-Jun24;2;LGC
000079689391;May-Jun24;2;LGC
000079719350;May-Jun24;2;LGC
000079928610;May-Jun24;2;LGC
000079832919;May-Jun24;2;LGC
000079611334;May-Jun24;2;LGC
000079730573;May-Jun24;2;LGC
000080105920;May-Jun24;2;LGC
000080073917;May-Jun24;2;LGC
000079777407;May-Jun24;2;LGC
000079854519;May-Jun24;2;LGC
000079790668;May-Jun24;2;LGC
000079608733;May-Jun24;2;LGC
000079616452;May-Jun24;2;LGC
000080069484;May-Jun24;2;LGC
000079648855;May-Jun24;2;LGC
000080164858;May-Jun24;2;LGC
000079867356;May-Jun24;2;LGC
000079864425;May-Jun24;2;LGC
000079852879;May-Jun24;2;LGC
000079865137;May-Jun24;2;LGC
000079653545;May-Jun24;2;LGC
000079617209;May-Jun24;2;LGC
000079881611;May-Jun24;2;LGC
000079521743;May-Jun24;2;LGC
000079834013;May-Jun24;2;LGC
000079767105;May-Jun24;2;LGC
000079696188;May-Jun24;2;LGC
000079824850;May-Jun24;2;LGC
000080128140;May-Jun24;2;LGC
000079546235;May-Jun24;2;LGC
000079862130;May-Jun24;2;LGC
000079728274;May-Jun24;2;LGC
000079797016;May-Jun24;2;LGC
000079964683;May-Jun24;2;LGC
000080259132;May-Jun24;2;LGC
000079838209;May-Jun24;2;LGC
000079989430;May-Jun24;2;LGC
000079823662;May-Jun24;2;LGC
000079823532;May-Jun24;2;LGC
000079773737;May-Jun24;2;LGC
000079798523;May-Jun24;2;LGC
000079778855;May-Jun24;2;LGC
000080014723;May-Jun24;2;LGC
000079582623;May-Jun24;2;LGC
000079582564;May-Jun24;2;LGC
000079759737;May-Jun24;2;LGC
000080229116;May-Jun24;2;LGC
000079700518;May-Jun24;2;LGC
000079609172;May-Jun24;2;LGC
000080263324;May-Jun24;2;LGC
000080263272;May-Jun24;2;LGC
000080166895;May-Jun24;2;LGC
000079966849;May-Jun24;2;LGC
000080139147;May-Jun24;2;LGC
000079817303;May-Jun24;2;LGC
000079751454;May-Jun24;2;LGC
000079680329;May-Jun24;2;LGC
000079876074;May-Jun24;2;LGC
000079770481;May-Jun24;2;LGC
000079770501;May-Jun24;2;LGC
000079956638;May-Jun24;2;LGC
000079975960;May-Jun24;2;LGC
000080049335;May-Jun24;2;LGC
000079796049;May-Jun24;2;LGC
000079875849;May-Jun24;2;LGC
000079806574;May-Jun24;2;LGC
000079789382;May-Jun24;2;LGC
000079798594;May-Jun24;2;LGC
000079727958;May-Jun24;2;LGC
000079833652;May-Jun24;2;LGC
000080106207;May-Jun24;2;LGC
000080198922;May-Jun24;2;LGC
000080227770;May-Jun24;2;LGC
000079824244;May-Jun24;2;LGC
000080288422;May-Jun24;2;LGC
000080288408;May-Jun24;2;LGC
000079607506;May-Jun24;2;LGC
000080099083;May-Jun24;2;LGC
000079988554;May-Jun24;2;LGC
000079664360;May-Jun24;2;LGC
000079944338;May-Jun24;2;LGC
000079804029;May-Jun24;2;LGC
000079900833;May-Jun24;2;LGC
000080173218;May-Jun24;2;LGC
000080271414;May-Jun24;2;LGC
000080271576;May-Jun24;2;LGC
000080013125;May-Jun24;2;LGC
000079729728;May-Jun24;2;LGC
000079776675;May-Jun24;2;LGC
000080199698;May-Jun24;2;LGC
000079833417;May-Jun24;2;LGC
000079783135;May-Jun24;2;LGC
000079747294;May-Jun24;2;LGC
000079783219;May-Jun24;2;LGC
000080168731;May-Jun24;2;LGC
000080296635;May-Jun24;2;LGC
000080181172;May-Jun24;2;LGC
000079996605;May-Jun24;2;LGC
000079847663;May-Jun24;2;LGC
000079730490;May-Jun24;2;LGC
000079604594;May-Jun24;2;LGC
000080236499;May-Jun24;2;LGC
000079583563;May-Jun24;2;LGC
000079666402;May-Jun24;2;LGC
000079879239;May-Jun24;2;LGC
000080268838;May-Jun24;2;LGC
000079694042;May-Jun24;2;LGC
000079728593;May-Jun24;2;LGC
000079693895;May-Jun24;2;LGC
000079797875;May-Jun24;2;LGC
000080095399;May-Jun24;2;LGC
000080118266;May-Jun24;2;LGC
000079648322;May-Jun24;2;LGC
000079786100;May-Jun24;2;LGC
000079880487;May-Jun24;2;LGC
000080016350;May-Jun24;2;LGC
000080317491;May-Jun24;2;LGC
000080317231;May-Jun24;2;LGC
000080317420;May-Jun24;2;LGC
000079946441;May-Jun24;2;LGC
000079747633;May-Jun24;2;LGC
000079705219;May-Jun24;2;LGC
000079816876;May-Jun24;2;LGC
000079817121;May-Jun24;2;LGC
000080261898;May-Jun24;2;LGC
000080262182;May-Jun24;2;LGC
000079882011;May-Jun24;2;LGC
000079863094;May-Jun24;2;LGC
000080120730;May-Jun24;2;LGC
000079827988;May-Jun24;2;LGC
000079963228;May-Jun24;2;LGC
000079795891;May-Jun24;2;LGC
000079907000;May-Jun24;2;LGC
000079902512;May-Jun24;2;LGC
000080040417;May-Jun24;2;LGC
000079773958;May-Jun24;2;LGC
000080310999;May-Jun24;2;LGC
000079839377;May-Jun24;2;LGC
000079609003;May-Jun24;2;LGC
000079953903;May-Jun24;2;LGC
000079711273;May-Jun24;2;LGC
000079711280;May-Jun24;2;LGC
000079712577;May-Jun24;2;LGC
000079814230;May-Jun24;2;LGC
000079814286;May-Jun24;2;LGC
000079987373;May-Jun24;2;LGC
000079852913;May-Jun24;2;LGC
000080168420;May-Jun24;2;LGC
000079975672;May-Jun24;2;LGC
000079585495;May-Jun24;2;LGC
000079919710;May-Jun24;2;LGC
000080311500;May-Jun24;2;LGC
000079851288;May-Jun24;2;LGC
000079980068;May-Jun24;2;LGC
000080087869;May-Jun24;2;LGC
000079731649;May-Jun24;2;LGC
000079731656;May-Jun24;2;LGC
000080008565;May-Jun24;2;LGC
000079796623;May-Jun24;2;LGC
000079783629;May-Jun24;2;LGC
000079839787;May-Jun24;2;LGC
000079718031;May-Jun24;2;LGC
000079798712;May-Jun24;2;LGC
000079785140;May-Jun24;2;LGC
000079800720;May-Jun24;2;LGC
000080045066;May-Jun24;2;LGC
000079660857;May-Jun24;2;LGC
000079845420;May-Jun24;2;LGC
000079850075;May-Jun24;2;LGC
000080049220;May-Jun24;2;LGC
000080020476;May-Jun24;2;LGC
000079472257;May-Jun24;2;LGC
000080021195;May-Jun24;2;LGC
000079759030;May-Jun24;2;LGC
000080062589;May-Jun24;2;LGC
000079795722;May-Jun24;2;LGC
000079634792;May-Jun24;2;LGC
000080041605;May-Jun24;2;LGC
000080178837;May-Jun24;2;LGC
000080178820;May-Jun24;2;LGC
000079944026;May-Jun24;2;LGC
000080009746;May-Jun24;2;LGC
000079885510;May-Jun24;2;LGC
000079202775;May-Jun24;2;LGC
000080281040;May-Jun24;2;LGC
000079833301;May-Jun24;2;LGC
000080242937;May-Jun24;2;LGC
000080045469;May-Jun24;2;LGC
000079795631;May-Jun24;2;LGC
000079695879;May-Jun24;2;LGC
000080246359;May-Jun24;2;LGC
000080125455;May-Jun24;2;LGC
000080159323;May-Jun24;2;LGC
000080159478;May-Jun24;2;LGC
000079966740;May-Jun24;2;LGC
000080031875;May-Jun24;2;LGC
000080031531;May-Jun24;2;LGC
000079758654;May-Jun24;2;LGC
000080126864;May-Jun24;2;LGC
000079799802;May-Jun24;2;LGC
000079799859;May-Jun24;2;LGC
000079985778;May-Jun24;2;LGC
000080317133;May-Jun24;2;LGC
000080317700;May-Jun24;2;LGC
000079850701;May-Jun24;2;LGC
000079891132;May-Jun24;2;LGC
000080070433;May-Jun24;2;LGC
000079629282;May-Jun24;2;LGC
000080183254;May-Jun24;2;LGC
000079998309;May-Jun24;2;LGC
000080010513;May-Jun24;2;LGC
000080010857;May-Jun24;2;LGC
000079997798;May-Jun24;2;LGC
000079813731;May-Jun24;2;LGC
000079906624;May-Jun24;2;LGC
000079966446;May-Jun24;2;LGC
000080317907;May-Jun24;2;LGC
000079670619;May-Jun24;2;LGC
000080047109;May-Jun24;2;LGC
000079752772;May-Jun24;2;LGC
000080198993;May-Jun24;2;LGC
000079640320;May-Jun24;2;LGC
000079581904;May-Jun24;2;LGC
000079797283;May-Jun24;2;LGC
000079797269;May-Jun24;2;LGC
000079797276;May-Jun24;2;LGC
000079760295;May-Jun24;2;LGC
000080003422;May-Jun24;2;LGC
000079872340;May-Jun24;2;LGC
000080028044;May-Jun24;2;LGC
000079846573;May-Jun24;2;LGC
000080008624;May-Jun24;2;LGC
000079782280;May-Jun24;2;LGC
000080026358;May-Jun24;2;LGC
000079592859;May-Jun24;2;LGC
000079727327;May-Jun24;2;LGC
000079728176;May-Jun24;2;LGC
000079728210;May-Jun24;2;LGC
000079967270;May-Jun24;2;LGC
000080303557;May-Jun24;2;LGC
000080303525;May-Jun24;2;LGC
000079944944;May-Jun24;2;LGC
000079772016;May-Jun24;2;LGC
000079686780;May-Jun24;2;LGC
000079778823;May-Jun24;2;LGC
000079583927;May-Jun24;2;LGC
000079980915;May-Jun24;2;LGC
000079959831;May-Jun24;2;LGC
000080303935;May-Jun24;2;LGC
000079799190;May-Jun24;2;LGC
000079760511;May-Jun24;2;LGC
000079873931;May-Jun24;2;LGC
000079956250;May-Jun24;2;LGC
000080271453;May-Jun24;2;LGC
000080273125;May-Jun24;2;LGC
000080008558;May-Jun24;2;LGC
000079594780;May-Jun24;2;LGC
000079664279;May-Jun24;2;LGC
000079764746;May-Jun24;2;LGC
000080222736;May-Jun24;2;LGC
000079607167;May-Jun24;2;LGC
000079968861;May-Jun24;2;LGC
000079623200;May-Jun24;2;LGC
000079764161;May-Jun24;2;LGC
000080023609;May-Jun24;2;LGC
000079735593;May-Jun24;2;LGC
000080164703;May-Jun24;2;LGC
000079663230;May-Jun24;2;LGC
000080232330;May-Jun24;2;LGC
000079638190;May-Jun24;2;LGC
000079645637;May-Jun24;2;LGC
000080316667;May-Jun24;2;LGC
000080047663;May-Jun24;2;LGC
000079850831;May-Jun24;2;LGC
000079852321;May-Jun24;2;LGC
000080050082;May-Jun24;2;LGC
000079709254;May-Jun24;2;LGC
000079850800;May-Jun24;2;LGC
000079765192;May-Jun24;2;LGC
000079950262;May-Jun24;2;LGC
000079664625;May-Jun24;2;LGC
000079847194;May-Jun24;2;LGC
000079586175;May-Jun24;2;LGC
000079982861;May-Jun24;2;LGC
000079983170;May-Jun24;2;LGC
000079760010;May-Jun24;2;LGC
000079827111;May-Jun24;2;LGC
000079826940;May-Jun24;2;LGC
000079988768;May-Jun24;2;LGC
000079888244;May-Jun24;2;LGC
000079866620;May-Jun24;2;LGC
000080018751;May-Jun24;2;LGC
000079663788;May-Jun24;2;LGC
000079786444;May-Jun24;2;LGC
000080012641;May-Jun24;2;LGC
000080250779;May-Jun24;2;LGC
000079831335;May-Jun24;2;LGC
000080168346;May-Jun24;2;LGC
000079604933;May-Jun24;2;LGC
000079769930;May-Jun24;2;LGC
000079838164;May-Jun24;2;LGC
000080266066;May-Jun24;2;LGC
000080035584;May-Jun24;2;LGC
000079977000;May-Jun24;2;LGC
000079948145;May-Jun24;2;LGC
000080252497;May-Jun24;2;LGC
000079592638;May-Jun24;2;LGC
000079732154;May-Jun24;2;LGC
000080020216;May-Jun24;2;LGC
000079818783;May-Jun24;2;LGC
000080040046;May-Jun24;2;LGC
000079899930;May-Jun24;2;LGC
000079870146;May-Jun24;2;LGC
000080185714;May-Jun24;2;LGC
000079797998;May-Jun24;2;LGC
000079853618;May-Jun24;2;LGC
000079736703;May-Jun24;2;LGC
000079771245;May-Jun24;2;LGC
000080168034;May-Jun24;2;LGC
000080013731;May-Jun24;2;LGC
000079871646;May-Jun24;2;LGC
000080107130;May-Jun24;2;LGC
000080277563;May-Jun24;2;LGC
000079290726;May-Jun24;2;LGC
000080070290;May-Jun24;2;LGC
000080070251;May-Jun24;2;LGC
000079686576;May-Jun24;2;LGC
000080362110;May-Jun24;2;LGC
000080362043;May-Jun24;2;LGC
000080361955;May-Jun24;2;LGC
000080361909;May-Jun24;2;LGC
000080361773;May-Jun24;2;LGC
000080362198;May-Jun24;2;LGC
000080045658;May-Jun24;2;LGC
000079605176;May-Jun24;2;LGC
000079606175;May-Jun24;2;LGC
000079667328;May-Jun24;2;LGC
000079682803;May-Jun24;2;LGC
000080040299;May-Jun24;2;LGC
000079530422;May-Jun24;2;LGC
000079740524;May-Jun24;2;LGC
000079708216;May-Jun24;2;LGC
000079196018;May-Jun24;2;LGC
000079499601;May-Jun24;2;LGC
000079854089;May-Jun24;2;LGC
000079755338;May-Jun24;2;LGC
000078946428;May-Jun24;2;LGC
000080318392;May-Jun24;2;LGC
000079716541;May-Jun24;2;LGC
000079688854;May-Jun24;2;LGC
000080254274;May-Jun24;2;LGC
000079820034;May-Jun24;2;LGC
000079645280;May-Jun24;2;LGC
000080037288;May-Jun24;2;LGC
000079776668;May-Jun24;2;LGC
000079814983;May-Jun24;2;LGC
000080038672;May-Jun24;2;LGC
000079880340;May-Jun24;2;LGC
000080034266;May-Jun24;2;LGC
000080269284;May-Jun24;2;LGC
000079795533;May-Jun24;2;LGC
000079664429;May-Jun24;2;LGC
000080193517;May-Jun24;2;LGC
